,Name,Category,Number of Followers,Account created Date,Number of Likes,TwitterHandle,Content,RetweetCount,Location
3328,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,725,https://twitter.com/VP,"We're facing a climate crisis: from rising sea levels to extreme weather, the impacts are already being felt. That's why I just introduced the Living Shorelines Act with @ChrisMurphyCT to protect our precious coastal communities by using green infrastructure.",177,
3329,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,12716,https://twitter.com/VP,"This is child abuse being committed by the United States government.

Everyone should be outraged that this is happening in America and Trump administration officials must be held accountable. Children should be treated with compassion, not forced to sleep two nights in a van. https://t.co/OeDTB4F25G",4457,
3330,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,2609,https://twitter.com/VP,"Reminder that the Trump tax cuts of 2017 were a complete scam for working &amp; middle-class Americans.

Right now, the rules in America have been rewritten to overwhelmingly benefit corporations and the top 1%. That needs to change—I'm proposing a real tax credit for working people. https://t.co/oy6UXZ4G5x",759,
3331,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,24704,https://twitter.com/VP,The reason paper ballots would help secure our elections is really simple: our foreign adversaries can't hack a piece of paper. We have a bill right now in the Senate to require hand-marked paper ballots in all federal elections—we must pass it immediately. This can't wait.,7093,
3332,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,4045,https://twitter.com/VP,NEWS: Congress finally approved almost $20 billion to help all survivors of recent natural disasters. This is great news but let's be clear: Republicans stalled this bill for far too long. It's shameful to have supposed leaders play politics when Americans are hurting.,956,
3333,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,763,https://twitter.com/VP,A great story out of California: Jirayut “New” Latthivongskorn is the first undocumented student to graduate from UC San Francisco's School of Medicine in its 155-year history. Proud to have him in our state. https://t.co/X1oR3lDVI0,134,
3334,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1039,https://twitter.com/VP,"Just over a year after Roxsana Hernandez died in ICE custody, we're learning of another death of a transgender woman following weeks of detainment.

My heart goes out to Johana's loved ones—we need answers on the circumstances of her death and whether it was preventable. https://t.co/3TEZybRurq",334,
3335,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1007,https://twitter.com/VP,"Far too many LGBTQ+ individuals continue to face discrimination in America. This #PrideMonth, we should pass the Equality Act in the Senate to ensure sexual orientation and gender identity are explicitly protected under the Civil Rights Act. It's just the right thing to do.",224,
3336,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,14012,https://twitter.com/VP,"Here's a startling fact: in 99% of U.S. counties, a person working a full time minimum wage job can't afford a 1-bedroom apartment at fair market rate.
 
That's why I introduced the Rent Relief Act to give a tax credit for Americans whose housing costs exceed 30% of their income.",2755,
3337,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,4089,https://twitter.com/VP,"As uncomfortable as it is, we must speak truth that Black mothers are 3 to 4 times more likely die from pregnancy-related causes in part because of implicit bias in our health care system. My Maternal CARE Act would held address this - it's critical that we pass it in Congress.",791,
3338,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1719,https://twitter.com/VP,"The American people pay the price for the president’s trade war, full stop. Picking a trade dispute with Mexico is not only irresponsible but does nothing to help the humanitarian crisis at our border and will continue to drag down American businesses. https://t.co/4im4uNkZKF",432,
3339,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1252,https://twitter.com/VP,What a remarkable achievement for these 8 kids – and the joy on their faces is utterly contagious. A special congratulations to Rishik Gandhasri from California!  https://t.co/nNxEZa7eSh,188,
3340,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,6911,https://twitter.com/VP,"The Trump administration wants to politicize the Census by adding a citizenship question. And what's more—now we know political operatives intended it to distort the count in favor of Republicans. This is undemocratic.
 
My colleagues &amp; I are calling for investigations into this.",1679,
3341,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,2316,https://twitter.com/VP,"Today marks 2 years since the Trump administration pulled out of the Paris Agreement. And they have continued to name climate skeptics &amp; oil lobbyists to key posts that are supposed to be about protecting our environment.

We must continue fighting this assault on our future.",526,
3342,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,856,https://twitter.com/VP,"This Pride Month, I'm reminded of the tremendous progress our country has made toward full equality —but also that many LGBTQ individuals continue to face discrimination simply because of who they are &amp; who they love. We must continue fighting. #LoveisLove https://t.co/0mrSuRZfb7",151,
3343,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,21312,https://twitter.com/VP,"A new report finds that actions by the Trump administration have likely caused 1 million children to lose health coverage.
 
1 million children.
 
The health of our babies shouldn't be political—this sabotage by the administration must end.",7303,
3344,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,2924,https://twitter.com/VP,"Too many Americans face skyrocketing rent prices and can barely afford a roof over their head. I introduced the Rent Relief Act to give a monthly refundable tax credit for Americans whose housing costs exceed 30% of their income, including rent and utilities.",581,
3345,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1036,https://twitter.com/VP,"This much is clear: political operatives crafted the citizenship question to depress the response rate among immigrants and distort the Census count in favor of Republican areas. 
 
Three federal courts have already ruled against the question—SCOTUS must do the same. https://t.co/H68FJYPMsi",330,
3346,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,4191,https://twitter.com/VP,"Here's the truth: foreign adversaries are preparing to interfere in our upcoming elections. It’s the height of irresponsibility for Senate Republicans to continue blocking legislation that would help secure our elections.

The Senate must vote to secure our elections immediately.",1229,
3347,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,2078,https://twitter.com/VP,"Violence against women is real in America. And data suggest that Latinas, Black women, and Native women experience domestic violence at alarmingly high rates.
 
We can't accept this as normal—the Senate must pass the Violence Against Women Act &amp; expand support for survivors.",477,
3348,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,61548,https://twitter.com/VP,"We cannot continue to have an Attorney General who has misled the American public about Robert Mueller's investigation and the contents of the report.

I'll say it again: AG Barr must resign.",13695,
3349,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,10294,https://twitter.com/VP,"After Mueller’s comments yesterday, this much is clear: it’s up to Congress to fulfill its constitutional duty to act as a check on the president and his administration. I urge my colleagues to finally put the rule of law over party loyalty.",2071,
3350,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,4687,https://twitter.com/VP,"Two months ago, I sent Attorney General Barr a letter demanding answers on the DOJ's indefensible attempt to overturn the Affordable Care Act. I still haven't gotten a response.
 
Nearly 20 million Americans risk losing their health coverage because of this - we need answers now.",1147,
3351,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1572,https://twitter.com/VP,Teachers in California are once again striking for better wages and to be treated with the dignity they deserve. To all the New Haven teachers: stay strong and know that I am with you in solidarity.,353,
3352,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1887,https://twitter.com/VP,"These children should still be alive today. The Trump administration must answer whether these deaths were preventable and for the systemic, traumatic, and in some cases fatal, disregard for human well-being at our border.
 
This cannot continue in America - we must do better. https://t.co/I7TXWQfUJm",512,
3353,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1335,https://twitter.com/VP,"The LIFT Act, my bill to give middle class and working families a real tax credit available at up to $500 a month, would benefit: 
 
-half of American families
-2 out of 3 American children
-60% of Black families
 
We must pass it in the Senate.",231,
3354,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1150,https://twitter.com/VP,"Lonnie Bunch was the founding director of the National Museum of African American History and Culture—and now, he's been tapped as the @smithsonian’s first Black secretary in its 173-year history. Congratulations, Lonnie, on this historic moment! https://t.co/DQ7wSNfeBl",177,
3355,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1390,https://twitter.com/VP,These graduation photos are stunning – California is lucky to have people like Teresa and Claudio. https://t.co/AxKioerfzV,200,
3356,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,4016,https://twitter.com/VP,"Highest CO2 levels in human history.
Warming and acidifying oceans.
Rising sea levels.
More severe weather.
Rising global temperatures.

Climate change is here—ignoring the science doesn't make it any less real. This administration is playing games with our lives and planet. https://t.co/nh5O3UNPaZ",1268,
3357,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,7066,https://twitter.com/VP,"The Trump administration is attempting to erase transgender Americans. This is blatant discrimination.

I stand with transgender Americans today and every day. https://t.co/bzwA8gxUMm",2007,
3358,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,4994,https://twitter.com/VP,"My message on this Memorial Day: we must always remember those who gave their lives for our country, and never forget their sacrifice. https://t.co/h0RxeTViAd",1122,
3359,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1669,https://twitter.com/VP,"Earlier this week I reintroduced my Maternal CARE Act to combat the maternal mortality crisis facing Black women.

Because what’s good for our Black mothers is good for our babies, families, and communities—and it’s good for the entire country.
https://t.co/qxx8aNJAHw",340,
3360,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,3143,https://twitter.com/VP,"Last year's Camp Fire was the deadliest and most destructive wildfire in California’s history. It's outrageous that months later, many survivors are homeless &amp; struggling to find temporary housing.
 
FEMA must ensure survivors receive the housing assistance they need.",785,
3361,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,12518,https://twitter.com/VP,"The House has already passed a bill to reauthorize and expand the Violence Against Women Act—but now it’s in the Senate's legislative graveyard.
 
This makes no sense - expanding protections for sexual assault survivors shouldn't be about politics. We must pass it in the Senate.",3367,
3362,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,809,https://twitter.com/VP,"It’s past time that we fulfill our nation’s promise to honor the service of Filipino veterans who fought alongside American soldiers, sailors, and marines during World War II and reunite them with their families. #APAHM https://t.co/uG31jwBnXn",179,
3363,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,6958,https://twitter.com/VP,"The President’s attempts to derail the Mueller investigation, paired with AG Barr’s refusal to give clear answers to Congress, have raised serious concerns about the DOJ’s independence. Proud to work with @SenWhitehouse on a bill to protect the DOJ against meddling from the WH.",1782,
3364,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1884,https://twitter.com/VP,"Earlier this week I reintroduced my Maternal CARE Act to combat the maternal mortality crisis facing Black women.
 
Because what’s good for our Black mothers is good for our babies, families, and communities—and it’s good for the entire country.",284,
3365,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,2172,https://twitter.com/VP,"HUD is proposing a new rule that would threaten immigrant families with eviction and could displace tens of thousands of children — many American citizens — from their homes.
 
This administration's cruel, anti-immigrant agenda knows no bounds. HUD must withdraw this proposal.",752,
3366,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,3399,https://twitter.com/VP,"A few days ago the Trump administration announced plans to discriminate against transgender Americans in public housing.

Now, they want to deny them health care.
 
They’re trying to erase the rights of transgender Americans - but we won’t stand for it. We will fight. https://t.co/nCieTqGWH7",1010,
3367,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,19990,https://twitter.com/VP,"I just sent the CEO of AT&amp;T a letter demanding to know why 368 union technicians in California have been laid off.
 
AT&amp;T promised that the GOP tax law would mean thousands more jobs. Instead, they've laid off 20,000+ workers since the law passed. They broke their promise.",7150,
3368,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,5502,https://twitter.com/VP,"We must be clear about the fact that Roe v. Wade is under attack. The anti-abortion laws passed recently are designed to take away a woman's right to make decisions about her body.
 
I'm committed to protecting women &amp; their access to reproductive health care—we will fight this.",898,
3369,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,7077,https://twitter.com/VP,We need to confront the fact that a foreign government interfered in the 2016 election and do more to improve our election security. Paper ballots are one of the best ways to secure our elections - that’s why we've introduced a bill to require these in all federal elections.,1633,
3370,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,2601,https://twitter.com/VP,"A few days ago we learned about Carlos Gregorio Hernandez Vasquez's death in CBP custody. Now, we're seeing reports of a sixth girl who died in custody last year. She was 10 y/o.

This is an outrage. We need answers from officials immediately on the circumstances of their deaths.",777,
3371,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1726,https://twitter.com/VP,This bill should have passed weeks ago. The truth is that the president played politics and caused needless delays in delivering critical aid to these communities. We've got to be better than this.,247,
3372,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,3097,https://twitter.com/VP,"I just voted on a bipartisan bill to approve almost $20 billion to help Americans recover from recent natural disasters. That includes wildfires in California, flooding in the Midwest &amp; hurricanes in the South and Puerto Rico.

Proud to support this - it's the right thing to do.",430,
3373,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1105,https://twitter.com/VP,"In a majority of states, there are no state laws that explicitly protect LGBTQ people from being fired from their job or evicted from their home because of who they are or who they love. That’s why it’s so critical that we pass the #EqualityAct in the Senate.",271,
3374,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,2898,https://twitter.com/VP,"I’m going to share a story with you and I don’t mean to shock you, but it’s important to understand why we must treat women's bodies with dignity.

My Maternal CARE Act is one step to ensuring our medical system finally treats Black women with the dignity they deserve. https://t.co/Gj4BXktOPn",784,
3375,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1168,https://twitter.com/VP,"Every day we wait and don't address the Black maternal health crisis in America is a day we fail our Black mothers by allowing them to be at risk.
 
I reintroduced my Maternal CARE Act today to combat implicit bias in our health care system. #ListentoBlackwomen",232,
3376,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1020,https://twitter.com/VP,"""...I was just invisible, like I didn't matter.""

No mother should feel invisible when talking to health care providers about her pain.

We need to listen to Black mothers. We need to listen to Tamara. https://t.co/QayTprmUgF",267,
3377,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,581,https://twitter.com/VP,"In America today, Black mothers are 3 to 4 times more likely to die from pregnancy-related causes.
 
This can’t be explained by genetics or lack of health care access - it's in part because Black mothers aren't being listened to. https://t.co/okujld7R33",182,
3378,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,2916,https://twitter.com/VP,"“I felt like I was pushed aside, I felt like my feelings were taken for granted.""

Too often, when a Black woman walks into the doctor’s office or a hospital expressing issues with pain or discomfort, she is not taken seriously.

My Maternal CARE Act would help change that. https://t.co/sZW16wtVYL",582,
3379,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,687,https://twitter.com/VP,"Unconscious bias is common, but when you are a health care provider dealing with a life in your hands, it’s critical to recognize and check that bias.

I just reintroduced my Maternal CARE Act with @RepAdams to combat implicit bias in our health care delivery system.",122,
3380,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,2850,https://twitter.com/VP,"Black women are facing a maternal mortality crisis in part because of racial bias in our nation’s health care delivery system, and it’s time to change that.
 
Today, I'm reintroducing the Maternal CARE Act, my bill to fund implicit bias training for health care providers.",613,
3381,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,788,https://twitter.com/VP,This is a good first step to protect families and children who are at risk of dying from carbon monoxide poisoning—but we need a law and funding that matches the scale of this crisis. I’ve introduced the Safe Housing for Families Act to fix this. https://t.co/amB85qLK5P,203,
3382,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,5949,https://twitter.com/VP,"Let’s be absolutely clear about this: Russia attempted to sow division among us by using racism and hate, which have always been America’s Achilles’ heel. This is a national security issue, and we need to deal with it. https://t.co/8F9jZHF8co",1998,
3383,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,3766,https://twitter.com/VP,"When Nielson defended CA Prop 8—which denied same-sex couples the right to marry—he sought to have the judge step aside b/c he was in a same-sex relationship.

I was AG at the time &amp; I called this a thinly veiled attack based on orientation.

The American people deserve better.",685,
3384,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,9187,https://twitter.com/VP,"The Senate is about to vote to advance Howard Nielson, Jr.’s nomination for a lifetime appointment to the federal judiciary.
 
Nielson's history of anti-LGBTQ positions should be disqualifying. Here's one reason I intend to vote NO:",2166,
3385,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,2862,https://twitter.com/VP,"Here’s the problem with how marijuana legalization is happening in the U.S. right now: some are benefiting from a growing industry while others continue to face legal consequences.

That’s why Congress must legalize marijuana at the federal level.",643,
3386,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,10335,https://twitter.com/VP,"The Senate will soon vote on Daniel Collins' nomination to the Ninth Circuit in California.

Let me be clear: @SenFeinstein and I *did not* consent to his nomination and offered to work with the White House to find a consensus nominee. They refused.

I'm voting NO.",2771,
3387,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,9262,https://twitter.com/VP,"This concerted effort by Republicans to overturn Roe v. Wade and control women's bodies has got to stop. My message to women and girls everywhere: I see you, I hear you, and I’m fighting for your right to make decisions about your body.",1563,
3388,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,4490,https://twitter.com/VP,"Republicans gifted corporations &amp; the top 1% with more than a trillion dollars in tax cuts. This was a scam for hardworking Americans.

That's why the very first bill I reintroduced this year was the LIFT the Middle Class Act—a real tax cut for middle class &amp; working families.",1238,
3389,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,2388,https://twitter.com/VP,"Every day we wait and don't address the Black maternal health crisis in America is a day we allow more mothers to be at risk.

My Maternal CARE Act would help address the public health crisis of Black mothers being 3 to 4 times more likely to die from pregnancy-related causes.",476,
3390,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,2305,https://twitter.com/VP,"We can’t forget that this administration has upended the lives of hundreds of thousands of DREAMers, for whom this country is the only home they’ve ever known. We need to pass the DREAM Act to restore stability to their lives &amp; affirm that the United States is where they belong.",589,
3391,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1040,https://twitter.com/VP,Our criminal justice system breaks down when public defenders are overworked and underpaid. That's why I introduced a bill to boost pay and resources from public defenders. https://t.co/OzQ1WXDOD4,212,
3392,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,32759,https://twitter.com/VP,"Today marks 1 month since the release of the redacted Mueller report, and Attorney General Barr still hasn’t provided Congress with the full report or the underlying evidence.

What is Barr hiding?",8577,
3393,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1853,https://twitter.com/VP,"Yesterday the House passed the #EqualityAct, which will enshrine explicit protections for LGBTQ Americans into law.

I’m proud to co-sponsor this in the Senate. We need to pass it immediately—progress can’t wait.",338,
3394,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,4805,https://twitter.com/VP,Shirley Chisholm was unbought and unbossed. She paved the way for the 20+ Black women serving in Congress today and her legacy deserves to be honored with a statue of her right here in the Capitol. I’ve introduced a bill to do just that. https://t.co/VErdrdPHId,922,
3395,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1517,https://twitter.com/VP,"Any plan that does not create a pathway to citizenship for our DREAMers, end family separations, and eliminate the Trump administration’s countless other cruel immigration policies is a nonstarter. Our country is so much better than this relentless vilifying of immigrants. https://t.co/VXMGxD9dav",395,
3396,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1846,https://twitter.com/VP,Brown v. Board of Education became settled law 65 years ago today – yet time and time again we’ve seen the president’s nominees unwilling to agree that this case was correctly decided. It’s 2019 – the only answer is “yes.” https://t.co/e8utU5xPvw,661,
3397,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,44768,https://twitter.com/VP,"#FBF to when I asked Brett Kavanaugh: Can you think of any laws that give the government the power to make decisions about the male body?

I’m still wondering. https://t.co/3eiMJnYDoV",15709,
3398,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,5036,https://twitter.com/VP,Presidents nominate judges – they don’t appoint them. But senators have repeatedly been blocked from fulfilling our duty to advise and consent to judicial nominees in our home states. I will continue to oppose Bress’ nomination.,1096,
3399,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,11422,https://twitter.com/VP,Daniel Bress has been nominated to the Ninth Circuit in California but doesn’t live in our state and is not a California lawyer. Yet Republicans are moving forward with his nomination despite opposition from both California Senators. This is unprecedented.,5257,
3400,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,13888,https://twitter.com/VP,Make no mistake: foreign adversaries are preparing to meddle in our upcoming elections. That's why I joined @RonWyden on a bill this week to require one of the single best things to secure our federal elections: hand-marked paper ballots.,4508,
3401,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,2787,https://twitter.com/VP,"DHS’s surveillance of journalists, activists, and lawyers at our border has nothing to do with protecting our homeland and it must end. My colleagues &amp; I are demanding answers from Acting DHS Secretary McAleenan.",823,
3402,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,41854,https://twitter.com/VP,"One of my Republican colleagues admitted this week that Leader McConnell is blocking all legislation aimed at securing elections.

Foreign adversaries are already gearing up to target our next elections. This is an absurd level of irresponsibility - the time to get ready is now.",17390,
3403,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,7724,https://twitter.com/VP,"Read this and understand why these anti-abortion bills are so abhorrent. Forcing women - sometimes 11 year old girls - who have been raped to give birth is unconscionable. We must stand up, speak out and fight back. https://t.co/NO8opNVmSu",2674,
3404,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1447,https://twitter.com/VP,"If true, this is cruel and reprehensible. Government agencies should never be in the business of arresting children and terrorizing families. We need answers from current officials on where they stand on this. https://t.co/u8MkGROKvt",394,
3405,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,54312,https://twitter.com/VP,"My colleagues and I have just introduced a bill to require paper ballots in all federal elections.

The reason is simple - Russia can't hack a piece of paper. https://t.co/rVL7z91ysV",14352,
3406,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,3803,https://twitter.com/VP,"Kenneth Lee repeatedly lacked transparency about controversial writings on race, the LGBTQ community, sexual assault survivors &amp; more. This should have been disqualifying - instead, Senate Republicans just appointed him to a lifetime appointment to the Ninth Circuit. I voted NO.",1212,
3407,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1302,https://twitter.com/VP,"""We don't know a planet like this.""
 
There's more carbon dioxide in our atmosphere today than anytime since humans have been on Earth - and humans are the main cause of it. This is an existential threat and we must take bold action. https://t.co/13D64cW4pC",447,
3408,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,56108,https://twitter.com/VP,"Georgia, Kentucky, Mississippi, Ohio &amp; now Alabama - these anti-abortion bills aren't a coincidence, it's a concerted effort by the GOP to overturn Roe v. Wade.

I'm sick and tired of this outright assault on women's bodily autonomy - we will fight this with everything we've got.",13784,
3409,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,16931,https://twitter.com/VP,"Over the past few weeks, I've tried repeatedly to get to the bottom of whether the White House has inappropriately ordered or pressured the Justice Department to open investigations.
 
Attorney General Barr: I'm still waiting for an answer.",4514,
3410,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,48271,https://twitter.com/VP,"Last night, the White House proposed slashing Pell grant funding by nearly $3.9 billion. More than 8 million low-income college kids rely on this.

We already have students forgoing meals &amp; sleeping in cars because they can't afford the rising costs of college. This is backwards.",17731,
3411,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1641,https://twitter.com/VP,"The lack of parks in cities robs people, especially children in underserved communities, of the mental &amp; physical health benefits of being active and spending time outdoors.

Today I reintroduced a bill to ensure communities have access to parks and open spaces.",299,
3412,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,2862,https://twitter.com/VP,The right to counsel is a fundamental tenet of the American legal system - but the system breaks down when we have public defenders who are overworked and underpaid. I’ve introduced a bill to boost pay and resources for public defenders.,556,
3413,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,4556,https://twitter.com/VP,These reports continue to paint a picture of a president determined to hide something from the American people. Enough. It’s time for Mueller to testify before Congress about the facts of his two-year investigation. https://t.co/XgMvzGlAww,1394,
3414,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,5118,https://twitter.com/VP,"The Trump administration sabotaged the Affordable Care Act – and now the CDC is reporting that 1.1 million people lost their health coverage in 2018.

Health care should be a right in our country, not a privilege for those who can afford it.",2054,
3415,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,15773,https://twitter.com/VP,"Today, the Senate will vote to advance Kenneth Lee's nomination to the Ninth Circuit. I called for Lee to be withdrawn months ago after he failed to disclose 75+ writings in his record, including controversial ones on race.

He shouldn't even be up for a vote today—I'm voting NO.",4097,
3416,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,2954,https://twitter.com/VP,Make no mistake: the American people are the ones paying the price in this escalating trade war. https://t.co/3WgkgL0A3s,867,
3417,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,20497,https://twitter.com/VP,"Don't let this go unnoticed: we recently learned that the Trump administration plans to divert $1.5 billion in military funds for the president's vanity project of a border wall.

This is reckless &amp; the height of irresponsibility—the American people don't want a wall.",6632,
3418,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,20111,https://twitter.com/VP,"Everyone should be deeply troubled by the Vice President stating that the Trump administration wants to prevent our courts from issuing nationwide blocks to their abhorrent policies.
 
This is a blatant affront to our system of checks and balances and must be stopped.",5643,
3419,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,3223,https://twitter.com/VP,"This week, the House is expected to vote on the #EqualityAct to include sexual orientation &amp; gender identity as protected classes under the Civil Rights Act. It's long past time we codified these protections. I'm proud to support this bill in the Senate - we have to get it done.",663,
3420,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,15187,https://twitter.com/VP,"This Mother's Day, I'm thinking about all the mothers who should be with their children but are instead separated from them bc of the Trump administration's family separation policy. They'll never be able to recover this time lost together - we must fight until they're reunited.",3278,
3421,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,3012,https://twitter.com/VP,"As our public lands continue to be attacked by the Trump administration, it's critical that we fight back. That's why I recently introduced three bills to expand protections for over *1 million acres* of public land in California.",635,
3422,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,1236,https://twitter.com/VP,"It's no secret that Black and brown students are disciplined at higher rates. And the consequences can be severe - from trauma to a direct pipeline to incarceration.
 
Restorative justice programs - like the one in my hometown of Oakland - are crucial to reversing this trend. https://t.co/cVTJXEsWRa",333,
3423,Vice President Kamala Harris,Leader,11728203,2016-11-29 20:16:39+00:00,12334,https://twitter.com/VP,"My colleagues and I are calling on DHS to answer for its disturbing surveillance of journalists, activists, and lawyers in recent months. This abuse of power is contrary to the ideals of our country - DHS should be focusing on actual threats to our homeland, not civilians.",3755,
